lead_id,origen,score,motivos,horas,contactos,precio_lista,pidio_cita,manifesto_cuota,pago_credito
LD-01367,ia,11,cuota_inicial,24.0,3.0,21900000.0,0,1,0
LD-01368,fallback,0,seguimiento,2874.0,4.0,7190000.0,0,0,0
LD-01369,ia,11,canal_whatsapp,48.0,3.0,7990000.0,0,0,0
LD-01370,,8,seguimiento,72.0,3.0,5790000.0,0,0,0
LD-01371,,13,seguimiento,24.0,3.0,11990000.0,0,0,0
LD-01372,,11,canal_whatsapp,30.0,3.0,22900000.0,0,0,0
LD-01373,,11,seguimiento,24.0,3.0,21900000.0,0,0,0
LD-01374,ia,0,cuota_inicial+credito+canal_whatsapp,3554.0,3.0,6990000.0,0,1,1
LD-01375,,0,canal_whatsapp,2184.0,3.0,5290000.0,0,0,0
LD-01376,ia,22,cuota_inicial+contacto_rapido,4.0,3.0,7490000.0,0,1,0
LD-01377,ia,8,credito+contacto_rapido+canal_whatsapp,6.0,3.0,5790000.0,0,0,1
LD-01378,ia,19,contacto_rapido+canal_whatsapp,1.0,3.0,6890000.0,0,0,0
LD-01379,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-01380,ia,17,pidio_cita+cuota_inicial+contacto_rapido,0.0,4.0,7290000.0,1,1,0
LD-01381,ia,14,canal_whatsapp,24.0,1.0,7290000.0,0,0,0
LD-01382,ia,16,seguimiento,17.35,3.0,4990000.0,0,0,0
LD-01383,,11,seguimiento,24.0,3.0,22900000.0,0,0,0
LD-01384,,11,canal_whatsapp,24.0,3.0,22900000.0,0,0,0
LD-01385,,16,seguimiento,10.433333333333334,3.0,9890000.0,0,0,0
LD-01386,,18,contacto_rapido,0.0,3.0,6890000.0,0,0,0
LD-01387,ia,15,contacto_rapido+canal_whatsapp,1.0,4.0,22900000.0,0,0,0
LD-01388,,15,canal_whatsapp,12.0,3.0,11990000.0,0,0,0
LD-01389,ia,6,credito+canal_whatsapp,12.0,3.0,22900000.0,0,0,1
LD-01390,ia,16,canal_whatsapp,11.8,1.0,4990000.0,0,0,0
LD-01391,,17,contacto_rapido,6.0,3.0,6590000.0,0,0,0
LD-01392,,18,contacto_rapido+canal_whatsapp,0.0,3.0,9890000.0,0,0,0
LD-01393,,14,canal_whatsapp,24.0,3.0,7190000.0,0,0,0
LD-01394,ia,18,contacto_rapido,7.516666666666667,3.0,22900000.0,0,0,0
LD-01395,ia,13,cuota_inicial,24.0,4.0,11990000.0,0,1,0
LD-01396,,0,seguimiento,4368.0,3.0,6290000.0,0,0,0
LD-01397,,14,seguimiento,24.0,3.0,7990000.0,0,0,0
LD-01398,,6,canal_whatsapp,96.0,3.0,9890000.0,0,0,0
LD-01399,ia,10,cuota_inicial+credito+contacto_rapido,2.0,3.0,15490000.0,0,1,1
LD-01400,,14,seguimiento,24.0,3.0,7290000.0,0,0,0
LD-01401,,13,canal_whatsapp,30.0,3.0,7490000.0,0,0,0
LD-01402,ia,18,seguimiento,24.0,3.0,9890000.0,0,0,0
LD-01403,,7,seguimiento,75.35,3.0,13990000.0,0,0,0
LD-01404,,19,contacto_rapido,1.0,3.0,5290000.0,0,0,0
LD-01405,,17,seguimiento,11.683333333333334,3.0,4990000.0,0,0,0
LD-01406,ia,15,cuota_inicial+canal_whatsapp,24.0,4.0,5290000.0,0,1,0
LD-01407,ia,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-01408,,7,seguimiento,85.91666666666667,3.0,21900000.0,0,0,0
LD-01409,ia,15,cuota_inicial,18.0,3.0,7190000.0,0,1,0
LD-01410,,13,seguimiento,18.0,3.0,14990000.0,0,0,0
LD-01411,ia,9,canal_whatsapp,48.0,3.0,21900000.0,0,0,0
LD-01412,,17,canal_whatsapp,12.0,3.0,6890000.0,0,0,0
LD-01413,ia,13,canal_whatsapp,24.0,1.0,11990000.0,0,0,0
LD-01414,,17,contacto_rapido+canal_whatsapp,6.0,3.0,7490000.0,0,0,0
LD-01415,,17,contacto_rapido+canal_whatsapp,3.15,3.0,11490000.0,0,0,0
LD-01416,ia,8,credito+contacto_rapido,4.0,4.0,8990000.0,0,0,1
LD-01417,,12,canal_whatsapp,18.0,3.0,21900000.0,0,0,0
LD-01418,,10,seguimiento,72.0,3.0,10000000.0,0,0,0
LD-01419,,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-01420,ia,6,cuota_inicial+credito+contacto_rapido+canal_whatsapp,2.0,3.0,24900000.0,0,1,1
LD-01421,ia,7,credito,18.866666666666667,3.0,6290000.0,0,0,1
LD-01422,,15,canal_whatsapp,24.0,3.0,6590000.0,0,0,0
LD-01423,,18,seguimiento,24.0,3.0,7990000.0,0,0,0
LD-01424,ia,5,cuota_inicial+credito,18.0,3.0,21900000.0,0,1,1
LD-01425,,18,contacto_rapido+canal_whatsapp,6.0,3.0,6990000.0,0,0,0
LD-01426,ia,20,seguimiento,17.766666666666666,3.0,7990000.0,0,0,0
LD-01427,ia,19,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,4.0,6290000.0,0,1,0
LD-01428,,16,seguimiento,12.0,3.0,6990000.0,0,0,0
LD-01429,,11,seguimiento,48.0,3.0,6590000.0,0,0,0
LD-01430,,13,seguimiento,30.0,3.0,7490000.0,0,0,0
LD-01431,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01432,ia,6,cuota_inicial+credito+canal_whatsapp,29.316666666666666,3.0,11990000.0,0,1,1
LD-01433,,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-01434,ia,9,credito+contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,0,1
LD-01435,,19,seguimiento,24.0,3.0,5290000.0,0,0,0
LD-01436,ia,17,seguimiento,30.0,3.0,8990000.0,0,0,0
LD-01437,,7,canal_whatsapp,72.0,3.0,21900000.0,0,0,0
LD-01438,ia,22,contacto_rapido,4.0,1.0,5790000.0,0,0,0
LD-01439,ia,14,seguimiento,24.0,4.0,6990000.0,0,0,0
LD-01440,fallback,6,canal_whatsapp,96.0,3.0,5790000.0,0,0,0
LD-01441,,0,canal_whatsapp,1422.0,3.0,6590000.0,0,0,0
LD-01442,,17,contacto_rapido+canal_whatsapp,4.0,3.0,10490000.0,0,0,0
LD-01443,,13,seguimiento,24.0,3.0,10490000.0,0,0,0
LD-01444,ia,19,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,4.0,7990000.0,0,1,0
LD-01445,ia,16,contacto_rapido+canal_whatsapp,0.0,1.0,15490000.0,0,0,0
LD-01446,,18,contacto_rapido,0.0,3.0,9890000.0,0,0,0
LD-01447,,0,canal_whatsapp,3600.0,3.0,6890000.0,0,0,0
LD-01448,,13,canal_whatsapp,24.0,3.0,15490000.0,0,0,0
LD-01449,,19,contacto_rapido+canal_whatsapp,1.0,3.0,5590000.0,0,0,0
LD-01450,ia,7,credito+contacto_rapido+canal_whatsapp,1.0,3.0,14990000.0,0,0,1
LD-01451,,18,seguimiento,25.05,3.0,7990000.0,0,0,0
LD-01452,,18,contacto_rapido+canal_whatsapp,0.0,3.0,8990000.0,0,0,0
LD-01453,ia,14,cuota_inicial,24.0,4.0,6890000.0,0,1,0
LD-01454,ia,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-01455,ia,13,seguimiento,24.0,1.0,8990000.0,0,0,0
LD-01456,ia,14,canal_whatsapp,24.0,4.0,8990000.0,0,0,0
LD-01457,ia,16,contacto_rapido+canal_whatsapp,6.0,1.0,10490000.0,0,0,0
LD-01458,,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-01459,,18,contacto_rapido+canal_whatsapp,0.0,3.0,7990000.0,0,0,0
LD-01460,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,7290000.0,0,1,1
LD-01461,ia,12,seguimiento,24.0,1.0,11990000.0,0,0,0
LD-01462,,5,canal_whatsapp,118.25,3.0,9890000.0,0,0,0
LD-01463,,16,contacto_rapido+canal_whatsapp,6.0,3.0,11990000.0,0,0,0
LD-01464,,17,seguimiento,30.0,3.0,7490000.0,0,0,0
LD-01465,,8,canal_whatsapp,72.0,3.0,10000000.0,0,0,0
LD-01466,ia,13,seguimiento,24.0,3.0,11290000.0,0,0,0
LD-01467,,11,canal_whatsapp,24.0,3.0,24900000.0,0,0,0
LD-01468,ia,24,contacto_rapido,4.0,4.0,4990000.0,0,0,0
LD-01469,ia,14,seguimiento,24.0,3.0,7290000.0,0,0,0
LD-01470,,16,contacto_rapido,6.55,3.0,11490000.0,0,0,0
LD-01471,,8,seguimiento,72.0,3.0,5290000.0,0,0,0
LD-01472,,18,contacto_rapido+canal_whatsapp,2.0,3.0,9890000.0,0,0,0
LD-01473,ia,7,credito+contacto_rapido,7.316666666666666,3.0,14990000.0,0,0,1
LD-01474,,14,seguimiento,24.0,3.0,7990000.0,0,0,0
LD-01475,ia,15,cuota_inicial+canal_whatsapp,24.0,4.0,5290000.0,0,1,0
LD-01476,,11,canal_whatsapp,20.766666666666666,3.0,24900000.0,0,0,0
LD-01477,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,6.0,3.0,6990000.0,0,1,1
LD-01478,,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-01479,,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-01480,,17,contacto_rapido+canal_whatsapp,0.0,3.0,14990000.0,0,0,0
LD-01481,,14,seguimiento,14.8,3.0,11990000.0,0,0,0
LD-01482,,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-01483,,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-01484,,17,contacto_rapido,0.0,3.0,11290000.0,0,0,0
LD-01485,ia,16,seguimiento,24.0,1.0,15490000.0,0,0,0
LD-01486,ia,11,canal_whatsapp,24.0,1.0,21900000.0,0,0,0
LD-01487,ia,12,seguimiento,30.0,3.0,11490000.0,0,0,0
LD-01488,ia,14,cuota_inicial,24.0,3.0,7490000.0,0,1,0
LD-01489,ia,19,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,3.0,6290000.0,0,1,0
LD-01490,ia,6,cuota_inicial+credito,24.0,3.0,7990000.0,0,1,1
LD-01491,ia,21,cuota_inicial+contacto_rapido,0.0,3.0,14990000.0,0,1,0
LD-01492,,18,contacto_rapido+canal_whatsapp,6.0,3.0,5290000.0,0,0,0
LD-01493,ia,14,canal_whatsapp,24.0,3.0,11290000.0,0,0,0
LD-01494,ia,8,canal_whatsapp,72.0,1.0,7190000.0,0,0,0
LD-01495,,13,canal_whatsapp,30.0,3.0,9890000.0,0,0,0
LD-01496,,15,canal_whatsapp,24.0,3.0,4990000.0,0,0,0
LD-01497,ia,7,credito+contacto_rapido+canal_whatsapp,2.0,3.0,21900000.0,0,0,1
LD-01498,,11,seguimiento,24.0,3.0,21900000.0,0,0,0
LD-01499,,19,seguimiento,14.65,3.0,11290000.0,0,0,0
LD-01500,,10,canal_whatsapp,29.216666666666665,3.0,24900000.0,0,0,0
LD-01501,,20,seguimiento,24.0,3.0,10000000.0,0,0,0
